refebibl-id,type-code,type-name,title,author,journal-name,pubi-year,volume,isseue,serno,page,pubilisher,doi,arti-id,degree,university,department,artiId,url,citation-day,site-name,registration-day,conference-name,modern_liter,unified_title
REF061741044,1,학술지(정기간행물),박완서 소설의 대중성과 서사전략―'휘청거리는 오후'와 '도시의 흉년'을 중심으로,이화진,반교어문연구,2007,,22,,287-312,반교어문학회,,ART001040727,,,,ART002894618,,,,,,기존,박완서 소설의 대중성과 서사전략―'휘청거리는 오후'와 '도시의 흉년'을 중심으로
REF061741045,3,단행본,한국건축사전,장기인,,2005,,,,34-,보성각,,,,,,ART002894618,,,,,,기존,한국건축사전
REF061741046,1,학술지(정기간행물),1970년대 박완서 장편소설에 나타난 ‘양옥집’ 표상 －『휘청거리는 오후』와 『도시의 흉년』을 중심으로－,정혜경,대중서사연구,2011,,25,,71-91,대중서사학회,http://dx.doi.org/10.18856/jpn.2011..25.003,ART001560202,,,,ART002894618,,,,,,기존,1970년대 박완서 장편소설에 나타난 ‘양옥집’ 표상  －『휘청거리는 오후』와 『도시의 흉년』을 중심으로－
REF061741047,1,학술지(정기간행물),한국 전쟁과 신원 증명 장치의 기원 - 박완서 소설에 나타난 주권의 문제,차미령,구보학보,2018,,18,,449-480,구보학회,http://dx.doi.org/10.35153/gubokr.2018..18.014,ART002341689,,,,ART002894618,,,,,,기존,한국 전쟁과 신원 증명 장치의 기원 - 박완서 소설에 나타난 주권의 문제
REF061741048,1,학술지(정기간행물),"‘전쟁 모성’이 생산한 여성 의식－박완서의 장편소설 『나목』(1970), 『그 산이 정말 거기 있었을까』(1995), 『그 남자네 집』(2004)을 중심으로－",한경희,현대소설연구,2017,,67,,447-488,한국현대소설학회,http://dx.doi.org/10.16894/JKFR.67.1.14,ART002264384,,,,ART002894618,,,,,,기존,"‘전쟁 모성’이 생산한 여성 의식－박완서의 장편소설 『나목』(1970), 『그 산이 정말 거기 있었을까』(1995), 『그 남자네 집』(2004)을 중심으로－"
REF061741049,3,단행본,영웅과 어머니 원형,C.G 융,,2006,,,,1-534,솔,,,,,,ART002894618,,,,,,기존,영웅과 어머니 원형
REF064216957,3,단행본,고정희 시 전집 1·2,고정희,,2011,,,,-,또하나의문화,,,,,,ART002921478,,,,,,기존,고정희 시 전집 1·2
REF064216962,3,단행본,안병무–시대와 민중의 증언자,김명수,,2006,,,,51-64,살림,,,,,,ART002921478,,,,,,기존,안병무–시대와 민중의 증언자
REF064216963,3,단행본,한국 여성신학의 지평,김애영,,1995,,,,194-,한울,,,,,,ART002921478,,,,,,기존,한국 여성신학의 지평
REF064216964,3,단행본,남녘 땅 뱃노래,김지하,,1985,,,,378-,두레,,,,,,ART002921478,,,,,,기존,남녘 땅 뱃노래
REF064216965,3,단행본,"죽은 민중의 시대, 안병무를 다시 본다",김진호,,2006,,,,114-,삼인,,,,,,ART002921478,,,,,,기존,"죽은 민중의 시대, 안병무를 다시 본다"
REF064216966,3,단행본,"21세기 민중신학–세계 신학자들, 안병무를 말하다",김진호,,2013,,,,50-51,삼인,,,,,,ART002921478,,,,,,기존,"21세기 민중신학–세계 신학자들, 안병무를 말하다"
REF064216967,3,단행본,민중신학 입문,민중신학연구소,,1995,,,,154-155,한울,,,,,,ART002921478,,,,,,기존,민중신학 입문
REF064216968,3,단행본,민족통일과 기독교,박순경,,1986,,,,194-195,한길사,,,,,,ART002921478,,,,,,기존,민족통일과 기독교
REF064216969,3,단행본,자유로운 여성,박완서,,1984,,,,138-,열음사,,,,,,ART002921478,,,,,,기존,자유로운 여성
REF064216970,3,단행본,갈릴래아의 예수,안병무,,1990,,,,172-200,한국신학연구소,,,,,,ART002921478,,,,,,기존,갈릴래아의 예수
REF064216971,3,단행본,민중신학 이야기,안병무,,1990,,,,257-,한국신학연구소,,,,,,ART002921478,,,,,,기존,민중신학 이야기
REF064216972,3,단행본,그래도 다시 낙원에로 환원시키지 않았다,안병무,,1995,,,,255-266,한국신학연구소,,,,,,ART002921478,,,,,,기존,그래도 다시 낙원에로 환원시키지 않았다
REF064216973,3,단행본,여성주의 문학의 선구자 고정희의 삶과 문학,이소희,,2018,,,,202-,국학자료원,,,,,,ART002921478,,,,,,기존,여성주의 문학의 선구자 고정희의 삶과 문학
REF064216974,3,단행본,여성·평화·생명,이우정선생 고희기념 논문집 편찬위원회,,1993,,,,322-323,경세원,,,,,,ART002921478,,,,,,기존,여성·평화·생명
REF064216975,3,단행본,여성조직신학 탐구,이은선,,2004,,,,67-68,대한기독교서회,,,,,,ART002921478,,,,,,기존,여성조직신학 탐구
REF064216976,3,단행본,신학연구 50년,이화여자대학교 한국문화연구원,,2003,,,,397-,혜안,,,,,,ART002921478,,,,,,기존,신학연구 50년
REF064216977,3,단행본,너의 침묵에 메마른 나의 입술,조형,,1993,,,,269-270,또하나의문화,,,,,,ART002921478,,,,,,기존,너의 침묵에 메마른 나의 입술
REF064216978,3,단행본,전환기의 민중신학—죽재 서남동의 신학 사상을 중심으로,죽재 서남동 목사 기념 논문집 편찬위원회,,1992,,,,115-,한국신학연구소,,,,,,ART002921478,,,,,,기존,전환기의 민중신학—죽재 서남동의 신학 사상을 중심으로
REF064216979,3,단행본,오늘의 영성신학,한국기독교학회,,1988,,,,193-223,양서각,,,,,,ART002921478,,,,,,기존,오늘의 영성신학
REF064216980,3,단행본,돌봄선언,더 케어 컬렉티브,,2021,,,,72-,니케북스,,,,,,ART002921478,,,,,,기존,돌봄선언
REF064216981,3,단행본,역사의 그늘에 서서 : 히틀러 치하 독일 신학자들의 설교,디트리히 본회퍼,,2022,,,,21-134,감은사,,,,,,ART002921478,,,,,,기존,역사의 그늘에 서서 : 히틀러 치하 독일 신학자들의 설교
REF064216982,3,단행본,시스터 아웃사이더,오드리 로드,,2018,,,,196-,후마니타스,,,,,,ART002921478,,,,,,기존,시스터 아웃사이더
REF064216983,1,학술지(정기간행물),고정희 초기시의 민중신학적 인식,김승구,한국문학이론과 비평,2007,11,4,,249-275,한국문학이론과비평학회,,ART001219475,,,,ART002921478,,,,,,기존,고정희 초기시의 민중신학적 인식
REF064216984,1,학술지(정기간행물),고정희 시의 종교적 영성과 ‘어머니 하느님’,김문주,비교한국학 Comparative Korean Studies,2011,19,2,,121-147,국제비교한국학회,,ART001583681,,,,ART002921478,,,,,,기존,고정희 시의 종교적 영성과 ‘어머니 하느님’
REF064216985,1,학술지(정기간행물),동일성과 차이의 젠더 정치학-197080년대 진보적 민족문학론과 여성해방문학론을 중심으로,김양선,한국근대문학연구,2005,,11,,154-181,한국근대문학회,,ART000958323,,,,ART002921478,,,,,,기존,동일성과 차이의 젠더 정치학-197080년대 진보적 민족문학론과 여성해방문학론을 중심으로
REF064216986,1,학술지(정기간행물),486세대 여성의 고정희 문학 체험- 80년대 문학담론과의 길항관계를 중심으로,김양선,비교한국학 Comparative Korean Studies,2011,19,3,,39-63,국제비교한국학회,,ART001622503,,,,ART002921478,,,,,,기존,486세대 여성의 고정희 문학 체험- 80년대 문학담론과의 길항관계를 중심으로
REF064216987,3,단행본,행복한 시인의 사회,김영미,,2004,,,,105-131,소명출판,,,,,,ART002921478,,,,,,기존,행복한 시인의 사회
REF064216988,1,학술지(정기간행물),고정희 시의 기독교적 인간주의,김옥성,한국근대문학연구,2018,19,2,,183-210,한국근대문학회,,ART002399855,,,,ART002921478,,,,,,기존,고정희 시의 기독교적 인간주의
REF064216989,3,단행본,중심의 괴로움,김우창,,1994,,,,111-164,솔,,,,,,ART002921478,,,,,,기존,중심의 괴로움
REF064216990,1,학술지(정기간행물),아시아 여성의 영성,김은정,한국여성신학,1997,,29,,53-66,한국여신학자협의회,,,,,,ART002921478,,,,,,기존,아시아 여성의 영성
REF064216991,1,학술지(정기간행물),‘광장에 선 여성’과 말할 권리 : 1980년대 고정희의 글쓰기에 나타난 ‘젠더’와 ‘정치’,김정은,여성문학연구,2018,,44,,267-313,한국여성문학학회,http://dx.doi.org/10.15686/fkl.2018..44.267,ART002383493,,,,ART002921478,,,,,,기존,‘광장에 선 여성’과 말할 권리 : 1980년대 고정희의 글쓰기에 나타난 ‘젠더’와 ‘정치’
REF064216992,1,학술지(정기간행물),유영모와 민중신학: 한국적 범재신론과 실천적 수행종교,김희헌,신학연구,2015,52,2,,145-173,한신신학연구소,,ART002061329,,,,ART002921478,,,,,,기존,유영모와 민중신학: 한국적 범재신론과 실천적 수행종교
REF064216993,1,학술지(정기간행물),시대의 염의를 마름질하는 손,나희덕,창작과비평,2002,,여름,,310-327,,,,,,,ART002921478,,,,,,기존,시대의 염의를 마름질하는 손
REF064216994,1,학술지(정기간행물),고정희 초기 시 연구,노창선,인문학지,2000,,20,,61-91,충북대 인문학연구소,,,,,,ART002921478,,,,,,기존,고정희 초기 시 연구
REF064216995,1,학술지(정기간행물),고정희 시의 ‘수유리’ 연구-「화육제별사(化肉祭別詞)」를 중심으로-,박선희 ; 김문주,한민족어문학(구 영남어문학),2014,,66,,443-468,한민족어문학회,,ART001871296,,,,ART002921478,,,,,,기존,고정희 시의 ‘수유리’ 연구-「화육제별사(化肉祭別詞)」를 중심으로-
REF064216996,1,학술지(정기간행물),김지하와 안병무로부터 파생된 고정희 ‘살림’의식과 계보학적 접근,염선옥,국제한인문학연구,2022,,33,,155-192,국제한인문학회,http://dx.doi.org/10.37643/diaspora.2022.33.6,ART002869721,,,,ART002921478,,,,,,기존,김지하와 안병무로부터 파생된 고정희 ‘살림’의식과 계보학적 접근
REF064216997,1,학술지(정기간행물),고정희 시에 나타난 종교의식과 현실인식,유성호,한국문예비평연구,1997,,1,,75-94,한국문예비평학회,,,,,,ART002921478,,,,,,기존,고정희 시에 나타난 종교의식과 현실인식
REF064216998,1,학술지(정기간행물),한국 근대 개신교 민족담론의 여성호명 논리와 이데올로기적 장치,이숙진,한국기독교신학논총,2007,,53,,197-224,한국기독교학회,,ART001093444,,,,ART002921478,,,,,,기존,한국 근대 개신교 민족담론의 여성호명 논리와 이데올로기적 장치
REF064216999,1,학술지(정기간행물),광주의 죽은 자들의 부활을 어떻게 쓸 것인가?—고정희의 제3세계 휴머니즘 수용과 민중시의 재구성 ⑴,정혜진,여성문학연구,2019,,48,,323-360,한국여성문학학회,http://dx.doi.org/10.15686/fkl.2019..48.323,ART002551845,,,,ART002921478,,,,,,기존,광주의 죽은 자들의 부활을 어떻게 쓸 것인가?—고정희의 제3세계 휴머니즘 수용과 민중시의 재구성 ⑴
REF064217000,1,학술지(정기간행물),1980년대 문학에서 여성운동과 민중운동의 접점 -고정희 시를 읽기 위한 시론(試論)-,조연정,우리말글,2016,71,,,241-273,우리말글학회,http://dx.doi.org/10.18628/urimal.71..201612.241,ART002181465,,,,ART002921478,,,,,,기존,1980년대 문학에서 여성운동과 민중운동의 접점 -고정희 시를 읽기 위한 시론(試論)-
REF064217001,1,학술지(정기간행물),"여성-민중, 선언 - 『또하나의문화』와 고정희",최가은,한국시학연구,2021,,66,,189-222,한국시학회,http://dx.doi.org/10.15705/kopoet..66.202105.007,ART002722008,,,,ART002921478,,,,,,기존,"여성-민중, 선언 - 『또하나의문화』와 고정희"
REF064217002,3,단행본,삶의 깊이와 시적 상상,최동호,,1995,,,,39-51,민음사,,,,,,ART002921478,,,,,,기존,삶의 깊이와 시적 상상
REF064217003,3,단행본,김지하 전집4: 이것 그리고 저것,홍정선,,1991,,,,285-295,동광출판사,,,,,,ART002921478,,,,,,기존,김지하 전집4: 이것 그리고 저것
REF064216611,3,단행본,광인일기,강용준,,1974,,,,-,예문당,,,,,,ART002921448,,,,,,기존,광인일기
REF064216612,3,단행본,기다림,김금숙,,2020,,,,-,딸기책방,,,,,,ART002921448,,,,,,기존,기다림
REF064216613,3,단행본,부끄러움을 가르칩니다,박완서,,1999,,,,-,문학동네,,,,,,ART002921448,,,,,,기존,부끄러움을 가르칩니다
REF064216614,3,단행본,배반의 여름,박완서,,1999,,,,-,문학동네,,,,,,ART002921448,,,,,,기존,배반의 여름
REF064216615,3,단행본,장마,윤흥길,,1980,,,,-,민음사,,,,,,ART002921448,,,,,,기존,장마
REF064216616,3,단행본,무지개는 언제 뜨는가,윤흥길,,1979,,,,-,창작과비평사,,,,,,ART002921448,,,,,,기존,무지개는 언제 뜨는가
REF064216617,3,단행본,전쟁의 기억 냉전의 구술,김귀옥,,2008,,,,-,선인,,,,,,ART002921448,,,,,,기존,전쟁의 기억 냉전의 구술
REF064216618,3,단행본,"이산가족, ‘반공전사’도 ‘빨갱이’도 아닌",김귀옥,,2004,,,,-,역사비평사,,,,,,ART002921448,,,,,,기존,"이산가족, ‘반공전사’도 ‘빨갱이’도 아닌…"
REF064216619,3,단행본,"박정희 시대의 유령들–기억, 사건 그리고 정치",김원,,2011,,,,-,현실문화,,,,,,ART002921448,,,,,,기존,"박정희 시대의 유령들-기억, 사건 그리고 정치"
REF064216620,3,단행본,귀신 간첩 할머니,박찬경,,2014,,,,-,현실문화,,,,,,ART002921448,,,,,,기존,귀신 간첩 할머니
REF064216621,3,단행본,분단의 역사인식과 사유를 넘어,역사문제연구소 한독비교사포럼,,2019,,,,-,한울,,,,,,ART002921448,,,,,,기존,분단의 역사인식과 사유를 넘어
REF064216622,3,단행본,폭력과 존엄 사이,은유,,2016,,,,-,오월의봄,,,,,,ART002921448,,,,,,기존,폭력과 존엄 사이
REF064216623,3,단행본,"여성, 전쟁을 넘어 일어서다",이임하,,2004,,,,-,서해문집,,,,,,ART002921448,,,,,,기존,"여성, 전쟁을 넘어 일어서다"
REF064216624,3,단행본,단순한 진심,조해진,,2019,,,,-,민음사,,,,,,ART002921448,,,,,,기존,단순한 진심
REF064216625,3,단행본,구술사로 읽는 한국전쟁,한국구술사학회,,2011,,,,-,휴머니스트,,,,,,ART002921448,,,,,,기존,구술사로 읽는 한국전쟁
REF064216626,3,단행본,전쟁과 국가폭력,홍순권,,2021,,,,-,선인,,,,,,ART002921448,,,,,,기존,전쟁과 국가폭력
REF064216627,3,단행본,베트남 전쟁의 유령들,권헌익,,2016,,,,-,산지니,,,,,,ART002921448,,,,,,기존,베트남 전쟁의 유령들
REF064216628,3,단행본,전쟁과 가족,권헌익,,2020,,,,-,창비,,,,,,ART002921448,,,,,,기존,전쟁과 가족
REF064216629,3,단행본,정상은 없다,로이 리처드 그린커,,2022,,,,-,메멘토,,,,,,ART002921448,,,,,,기존,정상은 없다
REF064216630,3,단행본,망명과 자긍심,일라이 클레어,,2020,,,,-,현실문화,,,,,,ART002921448,,,,,,기존,망명과 자긍심
REF064216631,3,단행본,"Haunting the Korean diaspora : shame, secrecy, and the forgotten war","Cho, Grace M",,2008,,,,-,University of Minnesota Press,,,,,,ART002921448,,,,,,기존,"Haunting the Korean diaspora : shame, secrecy, and the forgotten war"
REF064216632,1,학술지(정기간행물),'간첩 만들기'의 전쟁정치: 지배질서로서 유신체제,김동춘,민주사회와 정책연구,2012,,21,,146-174,민주사회정책연구원,,ART001627114,,,,ART002921448,,,,,,기존,'간첩 만들기'의 전쟁정치: 지배질서로서 유신체제
REF064216633,1,학술지(정기간행물),불모의 현실과 여성적 화해의 세계 - 윤흥길론,김병덕,비평문학,2011,,39,,35-59,한국비평문학회,,ART001542530,,,,ART002921448,,,,,,기존,불모의 현실과 여성적 화해의 세계 - 윤흥길론
